fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2023-11-12,23156,bundesliga,RB Leipzig,Freiburg,3,1,1.90144,0.398988,1.14366,0.398988,15,9,6,3,1.44,5.0,6.5
2023-11-12,23159,bundesliga,Werder Bremen,Ein Frankfurt,2,2,1.93909,2.02339,1.18132,2.02339,14,14,5,3,3.1,3.4,2.3
2023-11-24,23169,bundesliga,FC Koln,Bayern Munich,0,1,0.189125,3.8999,0.189125,3.8999,6,19,2,5,9.0,7.0,1.25
2023-11-25,23164,bundesliga,Dortmund,M'gladbach,4,2,3.36754,0.789918,3.36754,0.789918,20,10,13,3,1.45,5.5,5.25
2023-11-25,23167,bundesliga,Ein Frankfurt,Stuttgart,1,2,0.787582,2.29764,0.787582,2.29764,14,11,1,5,2.6,3.6,2.6
2023-11-25,23166,bundesliga,Freiburg,Darmstadt,1,1,1.34505,0.34181,1.34505,0.34181,16,7,3,1,1.55,4.33,5.75
2023-11-25,23165,bundesliga,Union Berlin,Augsburg,1,1,2.40798,1.84043,1.6502,1.08265,16,11,6,2,1.95,3.6,3.8
2023-11-25,23171,bundesliga,Werder Bremen,Leverkusen,0,3,0.306657,1.7528,0.306657,1.7528,2,13,1,4,6.5,5.0,1.45
2023-11-25,23168,bundesliga,Wolfsburg,RB Leipzig,2,1,0.634004,2.90646,0.634004,2.90646,10,26,4,10,3.6,4.0,1.91
2023-11-26,23172,bundesliga,Heidenheim,Bochum,0,0,0.748895,0.359399,0.748895,0.359399,9,9,3,2,2.2,3.6,3.1
2023-11-26,23170,bundesliga,Hoffenheim,Mainz,1,1,0.7002,1.96701,0.7002,1.20923,15,15,6,6,1.85,3.8,3.8
2023-12-01,23181,bundesliga,Darmstadt,FC Koln,0,1,0.61755,1.30112,0.61755,1.30112,11,11,1,6,2.63,3.4,2.6
2023-12-02,23178,bundesliga,Bochum,Wolfsburg,3,1,2.07603,1.03452,2.07603,1.03452,19,15,9,6,2.63,3.6,2.55
2023-12-02,23177,bundesliga,M'gladbach,Hoffenheim,2,1,1.60234,1.33696,0.844565,1.33696,9,17,3,5,2.2,4.0,2.88
2023-12-02,23174,bundesliga,RB Leipzig,Heidenheim,2,1,4.71075,1.17851,3.95297,1.17851,23,7,8,1,1.25,7.0,9.0
2023-12-02,23180,bundesliga,Stuttgart,Werder Bremen,2,0,4.01803,0.65905,3.26025,0.65905,17,11,6,3,1.4,5.25,6.5
2023-12-03,23179,bundesliga,Augsburg,Ein Frankfurt,2,1,1.95055,0.906933,1.19277,0.906933,9,12,4,6,2.63,3.6,2.55
2023-12-03,23175,bundesliga,Leverkusen,Dortmund,1,1,1.96389,1.26088,1.96389,1.26088,22,6,6,2,1.62,4.5,4.75
2023-12-03,23176,bundesliga,Mainz,Freiburg,0,1,2.86869,1.34097,2.86869,1.34097,19,13,6,5,2.3,3.4,3.1
2023-12-08,23187,bundesliga,Hoffenheim,Bochum,3,1,2.27533,1.82523,2.27533,1.82523,18,22,7,5,1.67,4.2,4.75
2023-12-09,23182,bundesliga,Dortmund,RB Leipzig,2,3,1.71347,3.63569,1.71347,3.63569,18,24,6,8,2.6,3.6,2.55
2023-12-09,23184,bundesliga,Ein Frankfurt,Bayern Munich,5,1,1.84651,2.59277,1.84651,2.59277,14,17,6,6,9.0,5.5,1.3
2023-12-09,23190,bundesliga,Heidenheim,Darmstadt,3,2,1.86894,1.00759,1.86894,1.00759,16,20,7,7,2.05,3.5,3.5
2023-12-09,23183,bundesliga,Union Berlin,M'gladbach,3,1,2.5675,1.03267,1.80972,1.03267,16,13,6,4,2.1,3.5,3.4
