game_id,liga,equipo,jugador,posicion,minutos,xg,xa
21925,premier,Luton,Alfie Doughty,DR,80,0.020794527605175972,0.10733500868082047
21925,premier,Luton,Amari'i Bell,DC,90,0.0,0.0
21925,premier,Luton,Carlton Morris,FW,90,0.12312197685241699,0.5723549723625183
21925,premier,Luton,Cauley Woodrow,Sub,4,0.0,0.04392188787460327
21925,premier,Luton,Chiedozie Ogbene,Sub,10,0.04392188787460327,0.0
21925,premier,Luton,Elijah Adebayo,FW,73,0.25288480520248413,0.020794527605175972
21925,premier,Luton,Issa Kabore,Sub,17,0.0,0.0
21925,premier,Luton,Jacob Brown,Sub,17,0.0,0.0
21925,premier,Luton,Mads Andersen,DC,90,0.6246448755264282,0.0
21925,premier,Luton,Marvelous Nakamba,MC,90,0.0,0.12690652906894684
21925,premier,Luton,Pelly Ruddock Mpanzu,Sub,17,0.0,0.0
21925,premier,Luton,Reece Burke,DC,90,0.4877365231513977,0.4744294285774231
21925,premier,Luton,Ross Barkley,MC,73,0.15917493402957916,0.5400264263153076
21925,premier,Luton,Ryan John Giles,DL,73,0.0,0.029184481129050255
21925,premier,Luton,Tahith Chong,MC,86,0.492087721824646,0.0
21925,premier,Luton,Thomas Kaminski,GK,90,0.0,0.0
21925,premier,West Ham,Alphonse Areola,GK,90,0.0,0.0
21925,premier,West Ham,Danny Ings,Sub,8,0.0,0.0
21925,premier,West Ham,Edson Álvarez,DMC,90,0.0643242746591568,0.05303558334708214
21925,premier,West Ham,Emerson,DL,90,0.0,0.0
21925,premier,West Ham,James Ward-Prowse,DMC,90,0.0,0.3709331154823303
21925,premier,West Ham,Jarrod Bowen,AMR,90,0.5454335808753967,0.0
21925,premier,West Ham,Kurt Zouma,DC,90,0.3709331154823303,0.0
21925,premier,West Ham,Lucas Paquetá,AMC,90,0.0,0.517398476600647
21925,premier,West Ham,Michail Antonio,FW,82,0.0,0.0
21925,premier,West Ham,Mohammed Kudus,Sub,1,0.0,0.0
21925,premier,West Ham,Naif Aguerd,DC,90,0.0,0.028035087510943413
21925,premier,West Ham,Pablo Fornals,Sub,17,0.0,0.0
21925,premier,West Ham,Said Benrahma,AML,73,0.24458438158035278,0.0
21925,premier,West Ham,Vladimir Coufal,DR,90,0.0,0.019817059859633446
21928,premier,Bournemouth,Antoine Semenyo,AMR,63,0.32455065846443176,0.0
21928,premier,Bournemouth,Chris Mepham,Sub,1,0.0,0.0
21928,premier,Bournemouth,David Brooks,Sub,27,1.0404340028762817,0.0
21928,premier,Bournemouth,Dominic Solanke,FW,90,0.4898083508014679,0.05927273631095886
21928,premier,Bournemouth,Illia Zabarnyi,DC,90,0.0,0.0
21928,premier,Bournemouth,Justin Kluivert,AML,74,0.04987476393580437,0.07140611112117767
21928,premier,Bournemouth,Lewis Cook,DMC,90,0.0,0.0
21928,premier,Bournemouth,Marcos Senesi,DC,90,0.0,0.10683128982782364
21928,premier,Bournemouth,Marcus Tavernier,Sub,16,0.0,0.9737005829811096
21928,premier,Bournemouth,Max Aarons,DR,90,0.0,0.0
21928,premier,Bournemouth,Milos Kerkez,DL,90,0.0,0.018334733322262764
21928,premier,Bournemouth,Neto,GK,90,0.0,0.0
21928,premier,Bournemouth,Philip Billing,AMC,90,0.08974084258079529,0.09745500236749649
21928,premier,Bournemouth,Ryan Christie,DMC,90,0.11845281720161438,0.38297706842422485
21928,premier,Brentford,Aaron Hickey,DR,85,0.019839800894260406,0.0
21928,premier,Brentford,Ben Mee,DC,84,0.0,0.06615801155567169
21928,premier,Brentford,Bryan Mbeumo,FWR,90,0.7468672394752502,0.20780113339424133
21928,premier,Brentford,Christian Nørgaard,MC,90,0.11874949187040329,0.36696118116378784
21928,premier,Brentford,Ethan Pinnock,DC,90,0.41993844509124756,0.0
21928,premier,Brentford,Frank Onyeka,Sub,16,0.07337529957294464,0.6520895957946777
21928,premier,Brentford,Keane Lewis-Potter,Sub,16,0.5281884670257568,0.0
21928,premier,Brentford,Kevin Schade,FWL,74,0.3869747817516327,0.21846866607666016
21928,premier,Brentford,Kristoffer Ajer,Sub,6,0.11518282443284988,0.0
21928,premier,Brentford,Mark Flekken,GK,90,0.0,0.0
21928,premier,Brentford,Mathias Jensen,MC,84,0.06246471777558327,0.4460696280002594
21928,premier,Brentford,Michael Olakigbe,Sub,5,0.04614442214369774,0.0
21928,premier,Brentford,Nathan Collins,Sub,6,0.0,0.3011491596698761
21928,premier,Brentford,Rico Henry,DL,90,0.0124276177957654,0.13608728349208832
21928,premier,Brentford,Vitaly Janelt,MC,74,0.19096577167510986,0.0
21928,premier,Brentford,Yoane Wissa,FW,90,0.35072624683380127,0.0
21931,premier,Brighton,Adam Lallana,Sub,7,0.0,0.0
21931,premier,Brighton,Bart Verbruggen,GK,90,0.0,0.0
21931,premier,Brighton,Billy Gilmour,DMC,79,0.014226137660443783,0.14909853041172028
21931,premier,Brighton,Estupiñán,DL,90,0.011386903934180737,0.13272546231746674
21931,premier,Brighton,Evan Ferguson,FW,83,0.76058030128479,0.0
21931,premier,Brighton,James Milner,Sub,7,0.0,0.0
21931,premier,Brighton,Jan Paul van Hecke,DC,90,0.0,0.0
21931,premier,Brighton,João Pedro,AMC,79,0.1651085764169693,0.1133287250995636
21931,premier,Brighton,Joël Veltman,DR,90,0.0,0.0
21931,premier,Brighton,Kaoru Mitoma,AML,90,0.24605418741703033,0.32242506742477417
21931,premier,Brighton,Lewis Dunk,DC,90,0.012817202135920525,0.011386903934180737
21931,premier,Brighton,Mahmoud Dahoud,Sub,11,0.0,0.0
21931,premier,Brighton,Pascal Groß,DMC,90,0.0,0.012817202135920525
21931,premier,Brighton,Simon Adingra,Sub,1,0.14653277397155762,0.0
21931,premier,Brighton,Solly March,AMR,83,0.021340519189834595,0.0
21931,premier,Brighton,Tariq Lamptey,Sub,11,0.0,0.0
21931,premier,Newcastle United,Alexander Isak,FW,76,0.3589129149913788,0.0
21931,premier,Newcastle United,Anthony Gordon,FWL,90,0.10275241732597351,0.0816878080368042
21931,premier,Newcastle United,Bruno Guimarães,MC,90,0.0,0.1234775111079216
21931,premier,Newcastle United,Callum Wilson,Sub,30,0.31213393807411194,0.0
21931,premier,Newcastle United,Dan Burn,DC,90,0.0,0.0
21931,premier,Newcastle United,Elliot Anderson,Sub,30,0.0,0.10275241732597351
21931,premier,Newcastle United,Fabian Schär,DC,90,0.008965693414211273,0.0
21931,premier,Newcastle United,Harvey Barnes,Sub,14,0.04030705243349075,0.0
21931,premier,Newcastle United,Jamaal Lascelles,Sub,14,0.0,0.0
21931,premier,Newcastle United,Joelinton,MC,60,0.0816878080368042,0.0
21931,premier,Newcastle United,Kieran Trippier,DR,90,0.0,0.008965693414211273
21931,premier,Newcastle United,Matt Targett,DL,76,0.0,0.06273338198661804
21931,premier,Newcastle United,Miguel Almirón,FWR,60,0.0,0.0
21931,premier,Newcastle United,Nick Pope,GK,90,0.0,0.0
21931,premier,Newcastle United,Sandro Tonali,MC,60,0.0,0.17270202934741974
21931,premier,Newcastle United,Sean Longstaff,Sub,30,0.0,0.3524409830570221
21929,premier,Burnley,Ameen Al Dakhil,DR,90,0.10965944081544876,0.0
21929,premier,Burnley,Connor Roberts,DL,90,0.0,0.05201815441250801
21929,premier,Burnley,Dara O'Shea,DC,90,0.05201815441250801,0.0
21929,premier,Burnley,Hannes Delcroix,Sub,39,0.15819038450717926,0.0
21929,premier,Burnley,Jack Cork,Sub,11,0.0,0.0
21929,premier,Burnley,Jacob Bruun Larsen,Sub,17,0.0680738314986229,0.10263554006814957
21929,premier,Burnley,James Trafford,GK,90,0.0,0.0
21929,premier,Burnley,Johann Berg Gudmundsson,MR,51,0.0,0.056911274790763855
21929,premier,Burnley,Josh Brownhill,Sub,39,0.16472366452217102,0.03140951320528984
21929,premier,Burnley,Josh Cullen,MC,90,0.02098984085023403,0.09877905249595642
21929,premier,Burnley,Louis Beyer,DC,79,0.0,0.0
21929,premier,Burnley,Luca Koleosho,ML,73,0.13483357429504395,0.4949325919151306
21929,premier,Burnley,Lyle Foster,FW,90,0.9348651170730591,0.02098984085023403
21929,premier,Burnley,Nathan Redmond,Sub,25,0.0,0.12678086757659912
21929,premier,Burnley,Sander Berge,MC,51,0.0,0.022683655843138695
21929,premier,Burnley,Zeki Amdouni,FW,65,0.022683655843138695,0.4399324953556061
21929,premier,Tottenham,Cristian Romero,DC,90,0.037823647260665894,0.0
21929,premier,Tottenham,Dejan Kulusevski,AMR,90,0.0,0.07946664094924927
21929,premier,Tottenham,Emerson,Sub,1,0.0,0.0
21929,premier,Tottenham,Guglielmo Vicario,GK,90,0.0,0.0
21929,premier,Tottenham,Ivan Perisic,Sub,17,0.0,0.10438573360443115
21929,premier,Tottenham,Iyenoma Destiny Udogie,DL,90,0.0,0.056399110704660416
21929,premier,Tottenham,James Maddison,AMC,90,0.2669652998447418,0.0193365179002285
21929,premier,Tottenham,Manor Solomon,AML,73,0.11632221937179565,0.680159330368042
21929,premier,Tottenham,Micky van de Ven,DC,90,0.0,0.0
21929,premier,Tottenham,Oliver Skipp,Sub,1,0.0,0.0
21929,premier,Tottenham,Pape Sarr,DMC,73,0.6672075390815735,0.02979249320924282
21929,premier,Tottenham,Pedro Porro,DR,90,0.1404002606868744,1.1412127017974854
21929,premier,Tottenham,Pierre-Emile Højbjerg,Sub,17,0.0,0.0
21929,premier,Tottenham,Richarlison,Sub,13,0.0,0.0
21929,premier,Tottenham,Son Heung-Min,FW,77,1.1252130270004272,0.030981790274381638
21929,premier,Tottenham,Yves Bissouma,DMC,90,0.048768315464258194,0.0
21930,premier,Chelsea,Axel Disasi,DC,90,0.0769055187702179,0.06464161723852158
21930,premier,Chelsea,Ben Chilwell,DML,67,0.21494875848293304,0.1868813931941986
21930,premier,Chelsea,Cole Palmer,Sub,23,0.0,0.03960062935948372
21930,premier,Chelsea,Conor Gallagher,MC,67,0.020561281591653824,0.10138087719678879
21930,premier,Chelsea,Enzo Fernández,AMC,90,0.1965392380952835,0.6523445248603821
21930,premier,Chelsea,Ian Maatsen,Sub,8,0.03960062935948372,0.013619664125144482
21930,premier,Chelsea,Levi Colwill,DC,90,0.0,0.0
21930,premier,Chelsea,Malo Gusto,DMR,82,0.0,0.0
21930,premier,Chelsea,Moisés Caicedo,MC,82,0.04470110312104225,0.0
21930,premier,Chelsea,Mykhailo Mudryk,Sub,8,0.013619664125144482,0.0
21930,premier,Chelsea,Nicolas Jackson,FW,90,1.3754653930664062,0.015897050499916077
21930,premier,Chelsea,Noni Madueke,Sub,23,0.03238915652036667,0.0
21930,premier,Chelsea,Raheem Sterling,AMC,90,0.24598686397075653,0.22030407190322876
21930,premier,Chelsea,Robert Sánchez,GK,90,0.0,0.0
21930,premier,Chelsea,Thiago Silva,DC,90,0.023698072880506516,0.014841490425169468
21930,premier,Nottingham Forest,Anthony Elanga,Sub,43,0.4913349449634552,0.0
21930,premier,Nottingham Forest,Cheikhou Kouyaté,Sub,12,0.0,0.05584664270281792
21930,premier,Nottingham Forest,Chris Wood,Sub,20,0.0,0.0
21930,premier,Nottingham Forest,Danilo,AMC,47,0.0,0.0
21930,premier,Nottingham Forest,Gonzalo Montiel,Sub,13,0.0,0.0
21930,premier,Nottingham Forest,Joe Worrall,DC,90,0.0,0.0
21930,premier,Nottingham Forest,Matt Turner,GK,90,0.0,0.0
21930,premier,Nottingham Forest,Morgan Gibbs-White,AMC,90,0.0,0.0
21930,premier,Nottingham Forest,Nuno Tavares,Sub,13,0.0,0.0
21930,premier,Nottingham Forest,Ola Aina,DML,78,0.0,0.0
21930,premier,Nottingham Forest,Orel Mangala,MC,77,0.017468752339482307,0.0
21930,premier,Nottingham Forest,Ryan Yates,MC,90,0.010263985022902489,0.0
21930,premier,Nottingham Forest,Scott McKenna,DC,90,0.0,0.15188269317150116
21930,premier,Nottingham Forest,Serge Aurier,DMR,77,0.0,0.0
21930,premier,Nottingham Forest,Taiwo Awoniyi,FW,70,0.6314279437065125,0.3796132504940033
21930,premier,Nottingham Forest,Willy Boly,DC,90,0.0,0.0
21927,premier,Fulham,Adama Traoré,Sub,2,0.0,0.0
21927,premier,Fulham,Andreas Pereira,MC,90,0.0,0.0485595241189003
21927,premier,Fulham,Antonee Robinson,DL,90,0.0,0.0
21927,premier,Fulham,Bernd Leno,GK,90,0.0,0.0
21927,premier,Fulham,Bobby Reid,FWL,80,0.4543544054031372,0.0
21927,premier,Fulham,Harrison Reed,MC,90,0.0,0.0
21927,premier,Fulham,Harry Wilson,FWR,88,0.0,0.0
21927,premier,Fulham,Issa Diop,DC,90,0.0,0.0
21927,premier,Fulham,Kenny Tete,DR,80,0.0,0.0
21927,premier,Fulham,Luke Harris,Sub,75,0.33846035599708557,0.0
21927,premier,Fulham,Raúl Jiménez,FW,88,0.13422933220863342,0.7928147315979004
21927,premier,Fulham,Rodrigo Muniz,Sub,2,0.0,0.0
21927,premier,Fulham,Tim Ream,DC,90,0.960849940776825,0.0
21927,premier,Fulham,Timothy Castagne,Sub,10,0.0,0.0
21927,premier,Fulham,Tom Cairney,MC,15,0.0,0.0
21927,premier,Fulham,Willian,Sub,10,0.0,0.0
21927,premier,Manchester City,Bernardo Silva,Sub,7,0.0,0.0
21927,premier,Manchester City,Ederson,GK,90,0.0,0.0
21927,premier,Manchester City,Erling Haaland,FW,90,1.3316091299057007,0.6909951567649841
21927,premier,Manchester City,Julián Álvarez,AMC,90,0.6909951567649841,0.0
21927,premier,Manchester City,Jéremy Doku,AMR,83,0.0,0.0
21927,premier,Manchester City,Kalvin Phillips,Sub,1,0.0,0.0
21927,premier,Manchester City,Kyle Walker,DR,90,0.0,0.0
21927,premier,Manchester City,Manuel Akanji,DC,90,0.0,0.0
21927,premier,Manchester City,Mateo Kovacic,DMC,90,0.0,0.06953159719705582
21927,premier,Manchester City,Nathan Aké,DL,90,0.01786711812019348,0.0
21927,premier,Manchester City,Oscar Bobb,Sub,1,0.0,0.0
21927,premier,Manchester City,Phil Foden,AML,90,0.0,0.01786711812019348
21927,premier,Manchester City,Rico Lewis,Sub,1,0.0,0.0
21927,premier,Manchester City,Rodri,DMC,83,0.0,0.0
21927,premier,Manchester City,Rúben Dias,DC,90,0.0,0.0
21927,premier,Manchester City,Sergio Gómez,Sub,7,0.0,0.12880565226078033
21926,premier,Everton,Abdoulaye Doucouré,AMC,90,1.5657720565795898,0.16828656196594238
21926,premier,Everton,Amadou Onana,MC,90,0.02660469524562359,0.0
21926,premier,Everton,Arnaut Danjuma Groeneveld,ML,90,1.3151260614395142,0.100528784096241
21926,premier,Everton,Ashley Young,DL,90,0.06089120730757713,0.63676917552948
21926,premier,Everton,Ben Godfrey,Sub,1,0.0,0.0
21926,premier,Everton,Beto,FW,90,0.27181461453437805,0.38980042934417725
21926,premier,Everton,Dwight McNeil,Sub,11,0.02021964266896248,0.0
21926,premier,Everton,Idrissa Gueye,MC,90,0.0,0.0
21926,premier,Everton,James Garner,MR,79,0.0,0.04637967795133591
21926,premier,Everton,James Tarkowski,DC,90,0.0,0.0
21926,premier,Everton,Jarrad Branthwaite,DC,90,0.0,0.0
21926,premier,Everton,Jordan Pickford,GK,90,0.0,0.0
21926,premier,Everton,Nathan Patterson,DR,90,0.0,0.6531499624252319
21926,premier,Sheffield United,Anel Ahmedhodzic,DC,90,0.0,0.0
21926,premier,Sheffield United,Bénie Traoré,Sub,11,0.0,0.0
21926,premier,Sheffield United,Cameron Archer,FW,79,0.12320507317781448,0.0
21926,premier,Sheffield United,Chris Basham,Sub,18,0.0,0.0
21926,premier,Sheffield United,George Baldock,DMR,90,0.0,0.1576109379529953
21926,premier,Sheffield United,Gustavo Hamer,MC,90,0.14307107031345367,0.1044207289814949
21926,premier,Sheffield United,Jack Robinson,DC,90,0.10697225481271744,0.0
21926,premier,Sheffield United,John Egan,DC,72,0.06631767749786377,0.0
21926,premier,Sheffield United,Luke Thomas,Sub,18,0.4424034655094147,0.0
21926,premier,Sheffield United,Oliver McBurnie,FW,90,0.6365512013435364,0.08886141330003738
21926,premier,Sheffield United,Oliver Norwood,MC,90,0.034591544419527054,0.16996411979198456
21926,premier,Sheffield United,Vinicius Souza,MC,90,0.0,0.0
21926,premier,Sheffield United,Wes Foderingham,GK,90,0.0,0.0
21926,premier,Sheffield United,Yasser Larouci,DML,72,0.10443293303251266,0.0
21934,premier,Arsenal,Aaron Ramsdale,GK,90,0.0,0.0
21934,premier,Arsenal,Ben White,DR,90,0.0,0.5269850492477417
21934,premier,Arsenal,Bukayo Saka,FWR,90,0.5184111595153809,0.2586778998374939
21934,premier,Arsenal,Declan Rice,MC,90,0.10886266082525253,0.0
21934,premier,Arsenal,Eddie Nketiah,FW,79,0.07914049923419952,0.16304542124271393
21934,premier,Arsenal,Fábio Vieira,Sub,10,0.0,0.6236258149147034
21934,premier,Arsenal,Gabriel,DC,90,0.0,0.0
21934,premier,Arsenal,Gabriel Jesus,Sub,11,0.6236258149147034,0.019559655338525772
21934,premier,Arsenal,Gabriel Martinelli,FWL,90,0.14574317634105682,0.08797547966241837
21934,premier,Arsenal,Jorginho,Sub,1,0.0,0.0
21934,premier,Arsenal,Kai Havertz,MC,80,0.15981285274028778,0.07914049923419952
21934,premier,Arsenal,Martin Odegaard,MC,90,0.2741290032863617,0.0
21934,premier,Arsenal,Oleksandr Zinchenko,DL,79,0.0,0.03159254044294357
21934,premier,Arsenal,Reiss Nelson,Sub,1,0.0,0.0
21934,premier,Arsenal,Takehiro Tomiyasu,Sub,11,0.0,0.0
21934,premier,Arsenal,William Saliba,DC,90,0.0,0.0
21934,premier,Manchester United,Aaron Wan-Bissaka,DR,90,0.0,0.0
21934,premier,Manchester United,Alejandro Garnacho,Sub,3,0.0,0.0
21934,premier,Manchester United,André Onana,GK,90,0.0,0.0
21934,premier,Manchester United,Anthony Martial,FW,70,0.06190140172839165,0.019873900339007378
21934,premier,Manchester United,Antony,AMR,87,0.016390690580010414,0.0
21934,premier,Manchester United,Bruno Fernandes,AMC,90,0.0,0.22873857617378235
21934,premier,Manchester United,Casemiro,DMC,90,0.0,0.0
21934,premier,Manchester United,Christian Eriksen,DMC,90,0.04675746336579323,0.2652246952056885
21934,premier,Manchester United,Diogo Dalot,DL,90,0.039238687604665756,0.0
21934,premier,Manchester United,Harry Maguire,Sub,20,0.0,0.0
21934,premier,Manchester United,Jonny Evans,Sub,3,0.0,0.0
21934,premier,Manchester United,Lisandro Martínez,DC,70,0.0,0.0
21934,premier,Manchester United,Marcus Rashford,AML,90,0.6674129962921143,0.15306898951530457
21934,premier,Manchester United,Rasmus Højlund,Sub,20,0.15306898951530457,0.0
21934,premier,Manchester United,Victor Lindelöf,DC,87,0.0,0.0
21932,premier,Crystal Palace,Cheick Oumar Doucoure,DMC,90,0.0,0.0
21932,premier,Crystal Palace,Eberechi Eze,AMC,90,0.6517962217330933,0.1950465738773346
21932,premier,Crystal Palace,Jean-Philippe Mateta,Sub,16,0.0,0.5984772443771362
21932,premier,Crystal Palace,Jefferson Lerma,DMC,90,0.040710870176553726,0.5627509355545044
21932,premier,Crystal Palace,Jeffrey Schlupp,AML,74,0.11534655094146729,0.05845431983470917
21932,premier,Crystal Palace,Joachim Andersen,DC,90,0.0,0.0
21932,premier,Crystal Palace,Joel Ward,DR,90,0.018513647839426994,0.0
21932,premier,Crystal Palace,Jordan Ayew,AMR,90,0.5050008296966553,0.07612796872854233
21932,premier,Crystal Palace,Marc Guehi,DC,90,0.0,0.0
21932,premier,Crystal Palace,Odsonne Edouard,FW,90,1.0271316766738892,0.0
21932,premier,Crystal Palace,Sam Johnstone,GK,90,0.0,0.0
21932,premier,Crystal Palace,Tyrick Mitchell,DL,90,0.0,0.5881925225257874
21932,premier,Crystal Palace,Will Hughes,Sub,1,0.0,0.12013604491949081
21932,premier,Wolverhampton Wanderers,Boubacar Traore,Sub,13,0.0,0.0
21932,premier,Wolverhampton Wanderers,Craig Dawson,DC,90,0.2833313047885895,0.052004411816596985
21932,premier,Wolverhampton Wanderers,Fabio Silva,FW,77,0.058908041566610336,0.06656749546527863
21932,premier,Wolverhampton Wanderers,Hee-Chan Hwang,Sub,27,0.07461877167224884,0.0
21932,premier,Wolverhampton Wanderers,Hugo Bueno,Sub,5,0.0,0.0
21932,premier,Wolverhampton Wanderers,José Sá,GK,90,0.0,0.0
21932,premier,Wolverhampton Wanderers,João Gomes,MC,84,0.0417337529361248,0.0
21932,premier,Wolverhampton Wanderers,Mario Lemina,MC,90,0.0,0.0622023344039917
21932,premier,Wolverhampton Wanderers,Matheus Cunha,AMC,90,0.4846419095993042,0.0
21932,premier,Wolverhampton Wanderers,Max Kilman,DC,90,0.0,0.0
21932,premier,Wolverhampton Wanderers,Nélson Semedo,DR,90,0.020012402907013893,0.011474833823740482
21932,premier,Wolverhampton Wanderers,Pablo Sarabia,MR,63,0.052004411816596985,0.18513867259025574
21932,premier,Wolverhampton Wanderers,Pedro Neto,ML,90,0.12386099249124527,0.74500572681427
21932,premier,Wolverhampton Wanderers,Rayan Ait Nouri,DL,85,0.0,0.0
21932,premier,Wolverhampton Wanderers,Sasa Kalajdzic,Sub,6,0.0,0.0
21933,premier,Aston Villa,Boubacar Kamara,MC,90,0.0,0.034951549023389816
21933,premier,Aston Villa,Diego Carlos,DC,18,0.0,0.0
21933,premier,Aston Villa,Douglas Luiz,MC,76,0.0,0.0
21933,premier,Aston Villa,Emiliano Martinez,GK,90,0.0,0.0
21933,premier,Aston Villa,Ezri Konsa Ngoyo,DR,90,0.0,0.0
21933,premier,Aston Villa,Jhon Durán,Sub,13,0.059190232306718826,0.0
21933,premier,Aston Villa,John McGinn,ML,90,0.20319274067878723,0.0
21933,premier,Aston Villa,Leon Bailey,Sub,51,0.0,0.07591822743415833
21933,premier,Aston Villa,Lucas Digne,DL,90,0.0,0.2755136489868164
21933,premier,Aston Villa,Matthew Cash,MR,90,0.06193723902106285,0.0
21933,premier,Aston Villa,Moussa Diaby,FW,90,0.07760591059923172,0.1272745132446289
21933,premier,Aston Villa,Nicolo Zaniolo,Sub,21,0.0,0.02423868328332901
21933,premier,Aston Villa,Ollie Watkins,FW,77,0.1703733205795288,0.07760591059923172
21933,premier,Aston Villa,Pau Torres,DC,90,0.04320307448506355,0.0
21933,premier,Aston Villa,Youri Tielemans,Sub,14,0.0,0.0
21933,premier,Liverpool,Alexis Mac Allister,MC,90,0.0,0.0
21933,premier,Liverpool,Alisson,GK,90,0.0,0.0
21933,premier,Liverpool,Andrew Robertson,DL,90,0.0,0.01980714313685894
21933,premier,Liverpool,Cody Gakpo,Sub,21,0.0,0.0
21933,premier,Liverpool,Curtis Jones,MC,69,0.0,0.0
21933,premier,Liverpool,Darwin Núñez,FW,69,1.3985563516616821,0.5849390625953674
21933,premier,Liverpool,Diogo Jota,Sub,21,0.0,0.0
21933,premier,Liverpool,Dominik Szoboszlai,MC,90,0.052298299968242645,0.0518002025783062
21933,premier,Liverpool,Harvey Elliott,Sub,21,0.033540546894073486,0.0
21933,premier,Liverpool,Jarell Quansah,Sub,14,0.0,0.0
21933,premier,Liverpool,Joel Matip,DC,90,0.3228466212749481,0.021919487044215202
21933,premier,Liverpool,Joseph Gomez,DC,90,0.02968713454902172,0.030877765268087387
21933,premier,Liverpool,Luis Díaz,FWL,69,0.06675733625888824,0.0
21933,premier,Liverpool,Mohamed Salah,FWR,90,0.7862874269485474,0.7324821949005127
21933,premier,Liverpool,Trent Alexander-Arnold,DR,76,0.052990835160017014,0.6188119649887085
21933,premier,Liverpool,Wataru Endo,Sub,1,0.0,0.0
21938,premier,Aston Villa,Boubacar Kamara,DMC,63,0.0,0.0
21938,premier,Aston Villa,Douglas Luiz,DMC,90,0.7611688375473022,0.0373753122985363
21938,premier,Aston Villa,Emiliano Martinez,GK,90,0.0,0.0
21938,premier,Aston Villa,Ezri Konsa Ngoyo,DC,90,0.0,0.0
21938,premier,Aston Villa,Jhon Durán,Sub,14,0.08989837020635605,0.0
21938,premier,Aston Villa,John McGinn,AMR,76,0.0,0.030939683318138123
21938,premier,Aston Villa,Leander Dendoncker,Sub,1,0.0,0.0
21938,premier,Aston Villa,Leon Bailey,Sub,28,0.7021558880805969,0.0
21938,premier,Aston Villa,Lucas Digne,DL,90,0.030939683318138123,0.13781407475471497
21938,premier,Aston Villa,Matthew Cash,DR,90,0.21850597858428955,0.0
21938,premier,Aston Villa,Moussa Diaby,AMC,90,0.08629525452852249,0.7682520747184753
21938,premier,Aston Villa,Nicolo Zaniolo,AML,62,0.055160555988550186,0.21951021254062653
21938,premier,Aston Villa,Ollie Watkins,FW,90,0.32459867000579834,0.049771495163440704
21938,premier,Aston Villa,Pau Torres,DC,90,0.0,0.0
21938,premier,Aston Villa,Youri Tielemans,Sub,27,0.049771495163440704,0.0
21938,premier,Crystal Palace,Cheick Oumar Doucoure,DMC,90,0.0,0.3088762164115906
21938,premier,Crystal Palace,Chris Richards,DC,90,0.0,0.0
21938,premier,Crystal Palace,Eberechi Eze,AMC,90,0.42276185750961304,0.0
21938,premier,Crystal Palace,Jean-Philippe Mateta,Sub,66,0.0,0.3049984574317932
21938,premier,Crystal Palace,Jeffrey Schlupp,AML,90,0.0,0.053638532757759094
21938,premier,Crystal Palace,Jesurun Rak-Sakyi,Sub,1,0.0,0.0
21938,premier,Crystal Palace,Joachim Andersen,DC,90,0.0,0.38919806480407715
21938,premier,Crystal Palace,Joel Ward,DR,90,0.38919806480407715,0.0
21938,premier,Crystal Palace,Jordan Ayew,AMR,24,0.0,0.0
21938,premier,Crystal Palace,Naouirou Ahamada,Sub,1,0.0,0.0
21938,premier,Crystal Palace,Odsonne Edouard,FW,90,0.3049984574317932,0.06024709716439247
21938,premier,Crystal Palace,Sam Johnstone,GK,90,0.0,0.0
21938,premier,Crystal Palace,Tyrick Mitchell,DL,90,0.0,0.0
21938,premier,Crystal Palace,Will Hughes,DMC,90,0.0,0.0
21939,premier,Fulham,Alex Iwobi,Sub,27,0.11802046746015549,0.0
21939,premier,Fulham,Andreas Pereira,MC,82,0.0,0.6202740669250488
21939,premier,Fulham,Bernd Leno,GK,90,0.0,0.0
21939,premier,Fulham,Bobby Reid,Sub,8,0.0,0.08549848943948746
21939,premier,Fulham,Calvin Bassey,Sub,1,0.0,0.0
21939,premier,Fulham,Carlos Vinicius,Sub,27,0.7391039133071899,0.0
21939,premier,Fulham,Harrison Reed,MC,63,0.0,0.0
21939,premier,Fulham,Harry Wilson,FWR,82,0.10397408157587051,0.03252198174595833
21939,premier,Fulham,Issa Diop,DC,90,0.0,0.0
21939,premier,Fulham,João Palhinha,MC,90,0.08286958187818527,0.0
21939,premier,Fulham,Kenny Tete,DR,90,0.48442724347114563,0.0
21939,premier,Fulham,Raúl Jiménez,FW,63,0.09279400110244751,0.0
21939,premier,Fulham,Tim Ream,DC,90,0.0,0.0
21939,premier,Fulham,Timothy Castagne,DL,90,0.025184717029333115,0.04281526803970337
21939,premier,Fulham,Tom Cairney,Sub,8,0.0,0.0
21939,premier,Fulham,Willian,FWL,90,0.11066212505102158,0.13284830749034882
21939,premier,Luton,Albert Sambi Lokonga,MC,76,0.0,0.06920624524354935
21939,premier,Luton,Alfie Doughty,Sub,15,0.0,0.0
21939,premier,Luton,Amari'i Bell,DL,90,0.4917406141757965,0.0
21939,premier,Luton,Carlton Morris,FW,75,0.06527525931596756,0.0
21939,premier,Luton,Cauley Woodrow,Sub,7,0.047282006591558456,0.0
21939,premier,Luton,Chiedozie Ogbene,Sub,15,0.0,0.0
21939,premier,Luton,Elijah Adebayo,Sub,14,0.0,0.061518654227256775
21939,premier,Luton,Issa Kabore,DR,90,0.061518654227256775,0.7693142294883728
21939,premier,Luton,Jacob Brown,FW,75,0.36538830399513245,0.5570158362388611
21939,premier,Luton,Mads Andersen,DC,90,0.0,0.0
