fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2025-09-26,29590,ligue1,Strasbourg,Marseille,1,2,1.0976,2.00258,1.0976,2.00258,9,16,1,9,3.6,3.6,2.0
2025-09-27,29585,ligue1,Lorient,Monaco,3,1,2.09364,0.894035,2.09364,0.13394,19,5,8,2,5.5,4.1,1.6
2025-09-27,29588,ligue1,Paris SG,Auxerre,2,0,2.11672,0.73132,2.11672,0.73132,15,12,8,3,1.14,8.0,15.0
2025-09-27,29591,ligue1,Toulouse,Nantes,2,2,1.98573,1.8303,1.22563,1.8303,20,12,7,2,1.7,3.5,5.5
2025-09-28,29583,ligue1,Angers,Brest,0,2,0.501827,1.34192,0.501827,0.581821,11,7,2,3,3.1,3.25,2.38
2025-09-28,29584,ligue1,Lille,Lyon,0,1,1.65271,0.642572,1.65271,0.642572,14,5,3,2,2.25,3.4,3.2
2025-09-28,29586,ligue1,Metz,Le Havre,0,0,0.39939,0.395921,0.39939,0.395921,7,11,0,2,2.7,3.2,2.7
2025-09-28,29587,ligue1,Nice,Paris FC,1,1,1.36997,1.49444,1.36997,0.734345,11,13,5,3,1.85,3.75,4.0
2025-09-28,29589,ligue1,Rennes,Lens,0,0,1.57438,1.51932,1.57438,1.51932,14,13,2,2,2.5,3.4,2.75
2025-10-03,29599,ligue1,Paris FC,Lorient,2,0,1.83687,0.855852,1.83687,0.855852,10,8,2,3,1.73,3.9,4.5
2025-10-04,29592,ligue1,Auxerre,Lens,1,2,1.27422,0.471027,1.27422,0.471027,18,7,2,4,3.6,3.8,1.95
2025-10-04,29593,ligue1,Brest,Nantes,0,0,1.44552,0.489862,1.44552,0.489862,17,6,5,0,1.85,3.75,4.0
2025-10-04,29597,ligue1,Metz,Marseille,0,3,0.1529,2.67719,0.1529,2.67719,4,21,1,9,6.25,5.0,1.45
2025-10-05,29594,ligue1,Le Havre,Rennes,2,2,1.98097,1.21285,1.22087,1.21285,10,9,2,3,3.1,3.3,2.35
2025-10-05,29595,ligue1,Lille,Paris SG,1,1,0.647492,1.71207,0.647492,1.71207,9,17,3,5,4.5,3.9,1.75
