fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2023-09-22,23417,ligue1,Monaco,Nice,0,1,1.80137,1.10143,0.281179,1.10143,9,13,3,7,2.15,3.6,3.2
2023-09-23,23424,ligue1,Brest,Lyon,1,0,2.54509,0.254128,2.54509,0.254128,27,6,11,3,2.6,3.5,2.63
2023-09-23,23420,ligue1,Nantes,Lorient,5,3,2.52906,1.59675,1.76896,1.59675,19,10,9,7,2.38,3.4,3.0
2023-09-24,23421,ligue1,Le Havre,Clermont,2,1,1.01727,0.716065,1.01727,0.716065,9,11,3,4,2.4,3.3,2.88
2023-09-24,23419,ligue1,Lens,Toulouse,2,1,3.08782,0.649363,3.08782,0.649363,27,7,7,2,1.73,3.8,5.0
2023-09-24,23422,ligue1,Metz,Strasbourg,0,1,1.03805,0.456135,1.03805,0.456135,13,4,1,1,2.88,3.25,2.45
2023-09-24,23423,ligue1,Montpellier,Rennes,0,0,1.38233,0.933593,1.38233,0.933593,13,18,4,6,2.7,3.5,2.5
2023-09-24,23416,ligue1,Paris SG,Marseille,4,0,2.00222,0.568702,2.00222,0.568702,15,6,5,0,1.62,4.2,5.25
2023-09-26,23418,ligue1,Lille,Reims,1,2,1.41766,1.21818,1.41766,1.21818,14,4,3,4,1.91,3.75,3.75
2023-09-29,23425,ligue1,Strasbourg,Lens,0,1,0.305015,1.52229,0.305015,1.52229,8,9,2,2,3.5,3.4,2.05
2023-09-30,23431,ligue1,Clermont,Paris SG,0,0,1.16006,2.99118,1.16006,2.99118,12,21,3,10,7.5,4.5,1.44
2023-09-30,23429,ligue1,Monaco,Marseille,3,2,1.5165,0.908767,1.5165,0.908767,10,8,7,4,2.15,3.8,3.1
2023-10-01,23433,ligue1,Le Havre,Lille,0,2,1.05835,1.38688,1.05835,1.38688,5,16,0,6,4.0,3.5,1.95
2023-10-01,23428,ligue1,Lorient,Montpellier,0,3,0.799881,2.77044,0.799881,2.01035,14,14,3,8,3.0,3.5,2.38
2023-10-01,23430,ligue1,Nice,Brest,0,0,1.03293,0.153004,1.03293,0.153004,12,7,1,2,1.73,3.8,4.5
2023-10-01,23432,ligue1,Reims,Lyon,2,0,1.99596,0.389915,1.99596,0.389915,8,11,3,6,2.0,3.8,3.4
2023-10-01,23426,ligue1,Rennes,Nantes,3,1,2.3169,0.902963,0.796713,0.902963,16,10,5,3,1.53,4.5,5.75
2023-10-01,23427,ligue1,Toulouse,Metz,3,0,2.3397,0.598514,2.3397,0.598514,15,8,10,3,2.1,3.6,3.4
2023-10-06,23434,ligue1,Strasbourg,Nantes,1,2,0.944783,2.24185,0.944783,2.24185,11,16,3,7,2.2,3.25,3.4
2023-10-07,23440,ligue1,Metz,Nice,0,1,0.263633,1.51523,0.263633,1.51523,10,7,3,4,4.75,3.8,1.73
2023-10-07,23438,ligue1,Reims,Monaco,1,3,1.99785,1.74741,1.23776,1.74741,11,11,4,4,2.6,3.6,2.55
2023-10-08,23442,ligue1,Brest,Toulouse,1,1,1.61363,1.23903,1.61363,1.23903,13,9,2,3,1.8,3.8,4.33
2023-10-08,23439,ligue1,Lens,Lille,1,1,2.58377,1.34285,2.58377,1.34285,14,8,5,3,2.25,3.6,3.0
2023-10-08,23437,ligue1,Lyon,Lorient,3,3,1.3787,1.07853,0.618603,1.07853,9,6,6,5,1.67,4.2,4.75
2023-10-08,23436,ligue1,Marseille,Le Havre,3,0,3.00689,0.131369,3.00689,0.131369,14,7,6,1,1.45,4.75,6.0
2023-10-08,23435,ligue1,Rennes,Paris SG,1,3,1.34436,3.13091,1.34436,3.13091,14,17,4,7,3.4,3.6,2.05
2023-10-20,23451,ligue1,Le Havre,Lens,0,0,1.84471,1.96292,1.84471,1.96292,14,13,5,7,4.5,3.5,1.83
2023-10-21,23449,ligue1,Nice,Marseille,1,0,0.828728,1.00304,0.828728,1.00304,10,9,2,1,2.4,3.3,3.0
2023-10-21,23443,ligue1,Paris SG,Strasbourg,3,0,2.51872,0.224242,1.75862,0.224242,8,7,4,1,1.22,6.5,12.0
2023-10-22,23447,ligue1,Lille,Brest,1,0,2.19168,0.625269,2.19168,0.625269,6,9,4,1,1.8,3.5,4.75
2023-10-22,23445,ligue1,Lorient,Rennes,2,1,0.594654,0.940774,0.594654,0.940774,5,20,4,6,3.8,3.8,1.85
2023-10-22,23448,ligue1,Lyon,Clermont,1,2,1.73586,1.28994,1.73586,1.28994,25,12,6,5,1.75,3.75,4.5
2023-10-22,23446,ligue1,Monaco,Metz,2,1,1.9731,0.720525,1.9731,0.720525,27,8,13,4,1.33,5.5,8.5
2023-10-22,23450,ligue1,Nantes,Montpellier,2,0,1.74936,0.495893,1.74936,0.495893,14,11,5,6,2.88,3.5,2.4
2023-10-22,23444,ligue1,Toulouse,Reims,1,1,0.900833,0.96583,0.900833,0.96583,11,15,5,4,2.8,3.5,2.4
2023-10-27,23455,ligue1,Clermont,Nice,0,1,0.298709,2.15871,0.298709,1.39861,8,11,3,5,4.2,3.3,1.91
2023-10-28,23457,ligue1,Lens,Nantes,4,0,4.32919,1.21849,2.809,1.21849,11,11,7,1,1.57,4.2,5.5
2023-10-28,23456,ligue1,Reims,Lorient,1,0,0.981549,0.412238,0.981549,0.412238,12,9,5,1,1.67,4.0,5.0
2023-10-29,23460,ligue1,Brest,Paris SG,2,3,1.68226,2.09847,1.68226,1.20329,20,17,5,10,5.75,4.33,1.53
2023-10-29,23454,ligue1,Lille,Monaco,2,0,0.667633,0.901743,0.667633,0.901743,7,16,5,6,2.25,3.75,2.9
2023-10-29,23458,ligue1,Metz,Le Havre,0,0,0.469858,0.890469,0.469858,0.890469,9,12,3,1,2.5,3.3,2.8
2023-10-29,23459,ligue1,Montpellier,Toulouse,3,0,3.2823,0.877804,3.2823,0.877804,19,16,6,5,1.75,4.0,4.5
2023-10-29,23452,ligue1,Rennes,Strasbourg,1,1,1.11025,1.02122,1.11025,1.02122,20,11,3,3,1.57,4.0,6.0
2023-11-03,23461,ligue1,Paris SG,Montpellier,3,0,1.23178,0.583754,1.23178,0.583754,21,7,10,2,1.25,6.0,10.0
2023-11-04,23465,ligue1,Lorient,Lens,0,0,0.521851,0.707799,0.521851,0.707799,7,14,2,7,5.0,3.8,1.7
2023-11-04,23464,ligue1,Marseille,Lille,0,0,0.751791,0.326226,0.751791,0.326226,8,10,3,1,2.25,3.5,3.1
2023-11-05,23467,ligue1,Lyon,Metz,1,1,1.8478,0.667193,1.8478,0.667193,15,10,4,5,1.67,3.8,5.5
2023-11-05,23466,ligue1,Monaco,Brest,2,0,1.11674,0.73688,1.11674,0.73688,12,15,6,1,1.7,4.0,4.75
2023-11-05,23469,ligue1,Nantes,Reims,0,1,1.54695,1.7428,1.54695,1.7428,17,7,4,4,2.88,3.2,2.55
2023-11-05,23468,ligue1,Nice,Rennes,2,0,2.28618,0.484764,2.28618,0.484764,16,11,4,4,2.05,3.4,3.6
2023-11-05,23462,ligue1,Strasbourg,Clermont,0,0,1.55966,1.05162,1.55966,1.05162,18,10,5,2,2.38,3.2,3.1
2023-11-05,23463,ligue1,Toulouse,Le Havre,1,2,2.31734,1.21056,1.55724,1.21056,17,15,5,7,2.2,3.3,3.4
2023-11-10,23477,ligue1,Montpellier,Nice,0,0,0.651349,0.62039,0.651349,0.62039,9,15,1,4,3.5,3.3,2.15
2023-11-11,23475,ligue1,Le Havre,Monaco,0,0,1.12627,0.968375,0.366171,0.968375,9,10,5,4,4.5,4.0,1.73
2023-11-11,23473,ligue1,Reims,Paris SG,0,3,1.54396,2.64035,1.54396,2.64035,19,14,6,6,5.0,4.33,1.6
2023-11-12,23472,ligue1,Clermont,Lorient,1,0,1.40549,0.58473,0.645396,0.58473,17,10,6,3,2.1,3.3,3.6
2023-11-12,23474,ligue1,Lens,Marseille,1,0,1.21972,0.723678,1.21972,0.723678,14,8,3,2,2.25,3.4,3.2
2023-11-12,23471,ligue1,Lille,Toulouse,1,1,2.6899,0.41683,2.6899,0.41683,13,2,6,1,1.55,4.2,6.0
2023-11-12,23476,ligue1,Metz,Nantes,3,1,0.940982,1.75389,0.940982,1.75389,9,16,4,3,2.9,3.25,2.5
2023-11-12,23470,ligue1,Rennes,Lyon,0,1,0.680277,2.07974,0.680277,2.07974,8,12,2,5,1.73,4.2,4.33
2023-11-24,23479,ligue1,Paris SG,Monaco,5,2,2.61317,1.52014,1.85307,1.52014,16,14,11,7,1.45,4.75,6.5
2023-11-25,23485,ligue1,Clermont,Lens,0,3,1.84299,2.53223,1.84299,2.53223,13,16,4,10,3.75,3.5,2.0
2023-11-25,23480,ligue1,Strasbourg,Marseille,1,1,1.18208,1.36665,1.18208,1.36665,15,16,7,3,3.8,3.6,1.91
2023-11-26,23482,ligue1,Lorient,Metz,2,3,1.37412,1.85366,1.37412,1.09356,11,14,5,5,1.95,3.5,4.0
